1761158138,89152,481.8064087,,Metrics,Value,Rounded,Simulated,% Change
1761198583,21375552,269.6915863,,,,,,
1761198648,21408336,496.9805054,,,,,,
1761198696,21432912,347.2729157,,,,,,
1761198734,21454880,52.5008297,,,,,,
1761198763,21468768,337.8642517,,,,,,
1761198824,21500576,342.2428802,,,,,,
1761198866,21523968,167.1977142,,,,,,
1761198931,21557584,88.69856644,,,,,,
1761198978,21580624,275.8500824,,,,,,
1761199036,21611200,0,,,,,,
1761199041,21614064,558.893573,,,,,,
1761199055,21620864,270.0672913,,,,,,
1761199080,21633488,482.257013,,,,,,
1761199135,21660896,136.011058,,,,,,
1761199145,21666640,325.3293457,,,,,,
1761199187,21688464,401.9250366,,,,,,
1761199189,21689968,35.32039604,,,,,,
1761199257,21723952,312.1853576,,,,,,
1761199308,21749312,436.9412384,,,,,,
1761199316,21754416,257.2487457,,,,,,
1761199343,21767376,193.5241425,,,,,,
1761199409,21803264,472.1359131,,,,,,
1761199478,21837664,94.72462236,,,,,,
1761199510,21855840,564.9551697,,,,,,
1761199553,21876288,127.5258911,,,,,,
1761199744,21977952,4.841670942,,,,,,
1761199746,21979024,101.5277893,,,,,,
1761199827,22018896,260.3927857,,,,,,
1761199855,22032976,605.4824707,,,,,,
1761199912,22061952,112.4658669,,,,,,
1761200036,22127184,0,,,,,,
1761200110,22164736,233.4030579,,,,,,
1761200156,22189984,406.6101014,,,,,,
1761200186,22206480,112.7128052,,,,,,
1761200204,22215968,75.25442505,,,,,,
1761200245,22236544,348.5229401,,,,,,
1761200281,22254544,241.2600953,,,,,,
1761200427,22332272,652.4462219,,,,,,
1761200471,22355776,74.55674515,,,,,,
1761200528,22386096,544.7721863,,,,,,
1761200575,22411936,258.1522613,,,,,,
1761200647,22449296,88.79863128,,,,,,
1761200693,22473920,344.125058,,,,,,
1761200848,22557520,99.46085589,,,,,,
1761200935,22605984,0,,,,,,
1761200980,22629984,449.5654084,,,,,,
1761201102,22698624,29.32248573,,,,,,
1761201104,22700080,205.7708221,,,,,,
1761201105,22700528,243.8466889,,,,,,
1761201224,22763408,126.0373673,,,,,,
1761201267,22784704,143.1616333,,,,,,
1761201318,22810464,0,,,,,,
1761201331,22817232,393.2471283,,,,,,
1761201406,22854016,538.6457703,,,,,,
1761201427,22864336,83.00232697,,,,,,
1761201428,22864560,123.7466354,,,,,,
1761201462,22882160,236.2259948,,,,,,
1761201500,22903248,336.8857544,,,,,,
1761201555,22930112,357.873349,,,,,,
1761201581,22942448,364.9207489,,,,,,
1761201611,22959168,76.14584198,,,,,,
1761201648,22977568,482.4652038,,,,,,
1761201653,22980352,346.9459076,,,,,,
1761201745,23028224,301.9245666,,,,,,
1761201857,23084608,396.4889191,,,,,,
1761201876,23095424,618.9422058,,,,,,
1761201921,23118928,236.4264954,,,,,,
1761201930,23123136,227.5720642,,,,,,
1761201950,23134080,381.9691407,,,,,,
1761201986,23152128,202.326773,,,,,,
1761202023,23170560,160.7783203,,,,,,
1761202066,23193456,148.6181992,,,,,,
1761202268,23297488,23.31295223,,,,,,
1761202290,23308272,60.49426575,,,,,,
1761202292,23309904,24.32420769,,,,,,
1761202342,23335344,521.6894165,,,,,,
1761202357,23343552,369.443216,,,,,,
1761202438,23387008,578.9865784,,,,,,
1761202446,23391472,353.5500092,,,,,,
1761202530,23433264,137.3107681,,,,,,
1761202606,23473600,344.2929566,,,,,,
1761202608,23474512,196.14879,,,,,,
1761202617,23479520,542.5458619,,,,,,
1761202808,23576064,167.8871887,,,,,,
1761202821,23582912,95.3457687,,,,,,
1761202821,23583328,188.5119461,,,,,,
1761202872,23608688,67.77394409,,,,,,
1761202919,23630896,482.0876587,,,,,,
1761202939,23641872,336.575116,,,,,,
1761202944,23644192,441.4623871,,,,,,
1761202979,23661184,392.8843598,,,,,,
1761202992,23668720,518.2092224,,,,,,
1761203033,23690448,556.7921631,,,,,,
1761203101,23724384,39.75844001,,,,,,
1761203142,23745312,499.8823791,,,,,,
1761203154,23752192,52.73658257,,,,,,
1761203270,23814944,0,,,,,,
1761203396,23882032,602.5922974,,,,,,
1761203634,24007328,0,,,,,,
1761204055,24230640,201.9476349,,,,,,
1761204058,24232128,153.9534347,,,,,,
1761204097,24251424,540.5828247,,,,,,
1761204104,24255344,422.1660828,,,,,,
1761204120,24263648,8.928211212,,,,,,
1761204192,24301696,585.2881165,,,,,,
1761204258,24335984,76.0273407,,,,,,
1761204350,24383168,178.5164063,,,,,,
1761204350,24383200,0,,,,,,
1761204416,24417456,475.1708863,,,,,,
1761204420,24419232,562.1740357,,,,,,
1761204466,24442896,333.0801453,,,,,,
1761204524,24472784,229.28703,,,,,,
1761204572,24495856,242.9962921,,,,,,
1761204599,24509920,266.9008392,,,,,,
1761204632,24525408,378.9180725,,,,,,
1761204716,24572256,116.2972184,,,,,,
1761204851,24642960,282.6497131,,,,,,
1761204887,24661936,171.7832977,,,,,,
1761204946,24691648,92.77201539,,,,,,
1761205019,24729504,0,,,,,,
1761205066,24753840,428.5541381,,,,,,
1761205240,24846016,122.2601853,,,,,,
1761205281,24867568,484.7897461,,,,,,
1761205348,24903168,475.9571777,,,,,,
1761205383,24920528,224.4357422,,,,,,
1761205383,24920672,519.668866,,,,,,
1761205502,24981456,206.8731903,,,,,,
1761205677,25071856,246.1040497,,,,,,
1761205685,25076352,295.4014069,,,,,,
1761205779,25126432,310.6141754,,,,,,
1761205895,25185792,461.9231872,,,,,,
1761205915,25196176,430.5818024,,,,,,
1761205963,25220208,339.0459961,,,,,,
1761206070,25278192,0,,,,,,
1761206095,25290896,0,,,,,,
1761206101,25293936,0,,,,,,
1761206186,25336528,379.7612732,,,,,,
1761206192,25339264,469.6222962,,,,,,
1761206256,25370656,52.19569473,,,,,,
1761206291,25389616,285.9894745,,,,,,
1761206359,25425024,32.8186615,,,,,,
1761206493,25492336,12.09957276,,,,,,
1761206522,25507248,235.3812012,,,,,,
1761206787,25642960,320.4710541,,,,,,
1761206808,25654192,300.7397461,,,,,,
1761206859,25680640,432.3772706,,,,,,
1761206860,25681312,112.8555588,,,,,,
1761206904,25704624,355.3150451,,,,,,
1761206907,25706160,255.4118042,,,,,,
1761206930,25717536,229.3669967,,,,,,
1761206965,25733552,366.4137909,,,,,,
1761206988,25746576,207.1572693,,,,,,
1761207003,25755104,302.4713288,,,,,,
1761207046,25778176,345.4593476,,,,,,
1761207052,25781168,61.7116127,,,,,,
1761207064,25787024,326.681186,,,,,,
1761207111,25810176,136.8492188,,,,,,
1761207132,25820448,565.4533447,,,,,,
1761207207,25857840,181.5502396,,,,,,
1761207242,25876816,123.7655732,,,,,,
1761207260,25885856,0,,,,,,
1761207327,25920336,15.43607254,,,,,,
1761207480,25998720,541.9680908,,,,,,
1761207653,26089584,3.220682216,,,,,,
1761207687,26108032,528.7356079,,,,,,
1761207857,26192368,0,,,,,,
1761207861,26194992,280.8736908,,,,,,
1761207883,26205936,238.4342194,,,,,,
1761207905,26216112,466.6992188,,,,,,
1761208013,26275152,297.9781403,,,,,,
1761208048,26290960,446.3018097,,,,,,
1761208115,26325856,37.35104713,,,,,,
1761208157,26347264,517.6625977,,,,,,
1761208177,26357600,21.53486652,,,,,,
1761208182,26360576,379.4406098,,,,,,
1761208271,26406416,176.2452026,,,,,,
1761208294,26417472,144.6160034,,,,,,
1761208322,26432336,394.8424256,,,,,,
1761208370,26456448,381.383075,,,,,,
1761208390,26466496,276.789386,,,,,,
1761208400,26471616,171.9646958,,,,,,
1761208531,26541392,161.3979905,,,,,,
1761208538,26543472,435.0187958,,,,,,
1761208559,26555408,109.2956864,,,,,,
1761208824,26694736,200.206453,,,,,,
1761208827,26696224,469.0096436,,,,,,
1761208877,26721664,24.10743885,,,,,,
1761208910,26738176,256.7463959,,,,,,
1761208926,26746000,488.8195313,,,,,,
1761208952,26760688,399.5788238,,,,,,
1761208977,26772848,17.865378,,,,,,
1761209006,26788256,0,,,,,,
1761209028,26800336,189.6919876,,,,,,
1761209061,26816576,63.28986053,,,,,,
1761209141,26857504,410.843573,,,,,,
1761209173,26874224,77.99357071,,,,,,
1761209194,26885264,66.3999321,,,,,,
1761209242,26911520,436.8309357,,,,,,
1761209284,26934144,446.5859711,,,,,,
1761209333,26958032,468.6077637,,,,,,
1761209425,27005408,467.6451965,,,,,,
1761209470,27028816,84.23305664,,,,,,
1761209489,27038288,0,,,,,,
1761209529,27060432,471.0066834,,,,,,
1761209529,27060736,281.7483948,,,,,,
1761209742,27166704,23.05533142,,,,,,
1761209750,27170160,189.3611344,,,,,,
1761209753,27171680,383.2780243,,,,,,
1761209800,27197072,84.22249604,,,,,,
1761209804,27197472,190.9150818,,,,,,
1761209911,27250160,417.3137787,,,,,,
1761209954,27271712,228.1803635,,,,,,
1761209974,27281888,0,,,,,,
1761209992,27290656,112.4775879,,,,,,
1761209997,27293488,231.3218354,,,,,,
1761210008,27297952,248.3992859,,,,,,
1761210073,27331568,118.0456787,,,,,,
1761210180,27386848,433.2229431,,,,,,
1761210214,27403728,656.6555237,,,,,,
1761210253,27424416,504.1813294,,,,,,
1761210280,27437248,536.4770142,,,,,,
1761210299,27447840,445.2510498,,,,,,
1761210344,27470528,235.3331909,,,,,,
1761210379,27489184,64.0655777,,,,,,
1761210399,27498464,70.31544571,,,,,,
1761210429,27514912,114.5098114,,,,,,
1761210484,27542592,88.12929611,,,,,,
1761210502,27552096,274.6215363,,,,,,
1761210509,27555888,324.834906,,,,,,
1761210552,27576976,523.9722107,,,,,,
1761210590,27596192,288.3284363,,,,,,
1761210622,27612320,404.2963532,,,,,,
1761210685,27645248,546.8209717,,,,,,
1761210743,27675120,0,,,,,,
1761210802,27705968,406.7038697,,,,,,
1761210819,27714992,93.60912555,,,,,,
1761210845,27727680,15.00539646,,,,,,
1761210862,27736528,332.96586,,,,,,
1761210910,27759568,282.9231628,,,,,,
1761210944,27778000,483.5230774,,,,,,
1761210974,27792416,180.9450714,,,,,,
1761210984,27797776,1.482400274,,,,,,
1761211020,27817632,333.8481445,,,,,,
1761211041,27827296,11.95742597,,,,,,
1761211174,27897104,207.1890198,,,,,,
1761211207,27914656,68.36715775,,,,,,
1761211246,27935232,369.1826477,,,,,,
1761211275,27950096,312.6083587,,,,,,
1761211327,27976976,387.9703949,,,,,,
1761211348,27985920,452.9918518,,,,,,
1761211414,28019424,145.0982758,,,,,,
1761211417,28021280,152.1477631,,,,,,
1761211441,28033472,300.39711,,,,,,
1761211476,28051776,213.7146652,,,,,,
1761211481,28054960,179.3092758,,,,,,
1761211501,28065072,268.1177124,,,,,,
1761211514,28071520,101.2752274,,,,,,
1761211615,28125536,227.4572708,,,,,,
1761211723,28181424,0,,,,,,
1761211760,28200576,544.6507325,,,,,,
1761211784,28213120,26.59218922,,,,,,
1761211839,28240208,55.69444886,,,,,,
1761211864,28251600,434.2000671,,,,,,
1761211900,28270848,279.4336853,,,,,,
1761211934,28288384,185.9024734,,,,,,
1761211966,28304656,50.20418587,,,,,,
1761212107,28376784,132.3697495,,,,,,
1761212124,28384352,210.6944138,,,,,,
1761212195,28420976,0,,,,,,
1761212208,28427776,96.02038422,,,,,,
1761212234,28441472,459.1437012,,,,,,
1761212260,28454688,125.2696701,,,,,,
1761212307,28477696,276.2339997,,,,,,
1761212327,28488000,215.2790771,,,,,,
1761212374,28511632,148.5862839,,,,,,
1761212379,28514272,43.9801529,,,,,,
1761212405,28528448,348.9654968,,,,,,
1761212488,28573632,142.5076034,,,,,,
1761212632,28646704,19.67744922,,,,,,
1761212679,28671696,586.8253784,,,,,,
1761212692,28677520,382.4938202,,,,,,
1761212764,28715984,355.4776154,,,,,,
1761212794,28730736,397.4948273,,,,,,
1761212816,28740896,217.423993,,,,,,
1761212840,28754048,273.9286285,,,,,,
1761213063,28871888,126.2466842,,,,,,
1761213076,28878816,198.3908798,,,,,,
1761213084,28883200,17.63300171,,,,,,
1761213173,28928256,191.6314453,,,,,,
1761213183,28933328,137.8651658,,,,,,
1761213207,28943952,61.40670089,,,,,,
1761213226,28953632,207.9297318,,,,,,
1761213229,28955680,594.1716614,,,,,,
1761213308,28996432,399.6660003,,,,,,
1761213345,29014048,309.0628784,,,,,,
1761213397,29042160,324.588263,,,,,,
1761213399,29042864,260.560904,,,,,,
1761213419,29055408,32.66418686,,,,,,
1761213450,29071152,203.5632156,,,,,,
1761213509,29100032,423.4815857,,,,,,
1761213511,29101216,541.9680908,,,,,,
1761213588,29143312,394.9239715,,,,,,
1761213620,29159648,557.5546692,,,,,,
1761213682,29190656,564.306427,,,,,,
1761213861,29282448,600.4814392,,,,,,
1761214031,29369584,24.04900704,,,,,,
1761214065,29387792,25.61063118,,,,,,
1761214137,29424304,200.0621201,,,,,,
1761214145,29427168,496.4956238,,,,,,
1761214277,29494976,2.700732565,,,,,,
1761214338,29524352,554.6681762,,,,,,
1761214357,29535408,24.92132149,,,,,,
1761214412,29563824,447.0846131,,,,,,
1761214413,29564576,446.6698517,,,,,,
1761214428,29573040,450.2461487,,,,,,
1761214595,29661872,58.59138565,,,,,,
1761214603,29666384,174.4927185,,,,,,
1761214609,29669184,89.28211212,,,,,,
1761214744,29738112,70.09437332,,,,,,
1761214892,29818000,96.37292178,,,,,,
1761214936,29839792,433.8232361,,,,,,
1761215001,29875664,454.1794189,,,,,,
1761215099,29929744,269.349884,,,,,,
1761215112,29937728,519.668866,,,,,,
1761215120,29941456,175.4855255,,,,,,
1761215195,29980608,431.6781281,,,,,,
